#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Balance
5171,15808849,T'ien,702,Male,40,7,1,0,135334,0,145537
5172,15654230,Miller,526,Male,31,5,1,1,132405,0,145537
5173,15696900,Burns,505,Male,29,3,2,1,58020,0,145542
5174,15632538,Watson,658,Female,32,5,1,1,31485,0,145553
5175,15567431,Kodilinyechukwu,773,Male,64,2,1,0,186173,0,145578
5176,15773071,Serena,780,Female,33,6,1,1,154599,0,145581
5177,15800116,Bowman,712,Male,28,4,1,0,93884,0,145605
5178,15735522,Boulger,654,Male,37,2,2,0,186301,0,145610
5179,15600462,Barwell,542,Female,43,8,1,0,10351,0,145618
5180,15789201,Thomson,603,Female,35,9,1,1,163182,0,145623
5181,15765402,H?,520,Female,39,6,1,0,104119,0,145644
5182,15581388,Y?an,487,Male,33,8,1,1,41366,0,145730
5183,15680855,Iloabuchi,637,Male,33,2,1,0,109219,0,145732
5184,15773456,Lazareva,678,Male,36,3,2,0,89567,0,145748
5185,15649668,Wilhelm,637,Female,36,10,2,1,96661,0,145750
5186,15636089,Hs?,678,Female,51,1,1,0,109718,1,145751
5187,15609319,Hunt,711,Female,41,3,1,1,101455,0,145755
5188,15597131,Fu,415,Male,32,5,1,1,3065,0,145808
5189,15706762,Ignatyev,597,Female,41,4,2,1,52319,0,145810
5190,15780989,Hajek,579,Male,43,2,1,1,198402,1,145844
5191,15605072,Douglas,638,Female,43,3,1,1,142764,1,145861
5192,15787693,Kharlamov,559,Male,38,3,1,1,56311,1,145874
5193,15788494,Alekseeva,555,Male,31,8,1,1,137491,0,145876
5194,15672798,O'Brien,656,Female,45,7,1,1,199392,0,145933
5195,15810834,Gordon,525,Female,57,2,1,1,64448,0,145965
5196,15696564,Nweke,752,Male,38,0,2,1,137694,0,145975
5197,15589660,Lamble,661,Female,32,1,1,0,56636,0,145980
5198,15783659,Blackburn,659,Male,67,4,1,1,131043,0,145982
5199,15811032,Gambrell,477,Female,58,8,1,1,24565,0,145985
5200,15672692,Yin,787,Female,42,10,2,1,79510,0,145989
5201,15758692,Kao,669,Female,29,7,1,0,50249,0,146011
5202,15646276,Metcalfe,831,Female,32,2,1,1,191261,0,146034
5203,15682369,Pisano,613,Male,47,6,1,1,77146,0,146035
5204,15768193,Trevisani,585,Male,36,5,2,0,86425,0,146051
5205,15588933,Nwankwo,825,Female,36,3,1,1,138345,0,146054
5206,15753639,Gibson,608,Male,37,5,2,0,160593,0,146093
5207,15779947,Thomas,363,Female,28,6,3,1,100615,1,146098
5208,15809178,Pan,569,Female,42,9,1,1,32574,1,146101
5209,15713346,Panina,794,Male,24,10,1,1,88992,0,146127
5210,15660271,Duncan,688,Male,26,8,1,1,175297,0,146133
5211,15802483,Hancock,686,Male,34,6,2,1,88837,0,146178
5212,15650266,Medvedeva,679,Male,39,2,2,1,193974,0,146186
5213,15633608,Black,641,Male,33,2,2,1,55797,1,146194
5214,15771966,Akobundu,557,Male,39,8,1,1,177945,0,146200
5215,15573171,Liao,695,Male,63,1,1,1,126689,1,146203
5216,15766826,North,824,Male,26,7,1,1,21904,1,146266
5217,15747980,Cattaneo,737,Male,38,6,2,1,198516,0,146283
5218,15709447,Reed,584,Female,26,0,1,1,105105,0,146286
5219,15756425,Barnes,660,Male,30,7,1,0,96848,0,146301
5220,15591577,Moran,584,Male,35,3,1,1,105443,0,146312
5221,15760774,Hargraves,519,Female,21,1,2,1,194867,0,146330
5222,15611644,Onyemauchechukwu,627,Male,73,0,1,0,43616,0,146330
5223,15602500,Maslova,850,Male,38,1,1,0,103902,0,146344
5224,15661198,Howard,727,Male,34,2,1,1,72074,0,146407
5225,15782364,Bevan,521,Female,39,3,1,0,72994,0,146409
5226,15732281,Ugoji,680,Male,34,6,1,1,67143,1,146422
5227,15613844,Murphy,557,Female,28,7,2,1,184318,0,146445
5228,15721779,Arnold,826,Male,41,5,2,0,180935,0,146466
5229,15673971,Houghton,655,Female,44,6,1,1,64854,1,146499
5230,15601274,Hsieh,667,Female,40,1,1,1,19163,0,146502
5231,15727384,Chukwuemeka,705,Female,43,10,1,0,10073,1,146548
5232,15813504,Onyemachukwu,543,Female,25,1,1,0,161407,0,146566
5233,15593331,Sidorov,693,Male,25,6,1,0,14633,0,146581
5234,15603683,Ofodile,796,Female,23,3,2,0,125446,0,146584
5235,15766185,She,850,Male,31,4,1,1,89875,0,146587
5236,15713559,Onyemauchechukwu,473,Female,32,5,2,1,72947,0,146602
5237,15683195,Ubanwa,719,Male,32,9,1,1,77119,0,146605
5238,15627190,Lettiere,661,Male,51,6,1,1,68022,0,146607
5239,15776494,Siciliano,754,Male,61,5,1,1,41815,1,146622
5240,15685872,Godfrey,727,Female,29,1,1,1,173486,0,146652
5241,15687171,Birch,638,Male,34,5,1,1,102180,0,146680
5242,15614168,Alexander,792,Female,50,4,1,1,16528,1,146711
5243,15633650,Woods,677,Female,41,8,2,1,4196,0,146721
5244,15693322,Shaver,635,Female,37,9,1,0,11408,0,146748
5245,15739847,Sadlier,850,Male,38,5,1,1,78269,0,146757
5246,15698791,Udinesi,679,Male,45,3,1,1,48467,0,146758
5247,15807167,Konovalova,635,Male,42,1,2,0,164357,0,146767
5248,15664793,Scott,754,Female,50,7,2,0,150686,0,146777
5249,15800412,Dale,458,Male,35,9,2,1,3476,0,146781
5250,15603247,Bruner,743,Female,35,1,1,1,189308,0,146781
5251,15806132,Martin,555,Male,55,4,1,1,74150,0,146799
5252,15646936,Nnamdi,631,Female,32,2,2,1,180990,0,146811
5253,15671804,Wilding,648,Male,36,8,2,1,130041,0,146943
5254,15592578,Nucci,614,Female,41,7,2,0,137791,0,146998
5255,15743532,Ball,704,Male,27,5,1,1,64381,1,147004
5256,15647975,Vida,651,Male,26,5,1,0,141763,0,147037
5257,15662736,Doyle,559,Male,49,2,1,1,120541,1,147070
5258,15750602,Clendinnen,662,Male,29,5,1,1,10928,0,147093
5259,15569222,Mendes,781,Male,32,6,1,1,40067,0,147108
5260,15754820,Bergamaschi,637,Male,35,8,2,1,84761,0,147128
5261,15754526,Walker,699,Male,36,6,1,1,33688,0,147138
5262,15642997,Uspenskaya,655,Female,36,2,1,1,87817,0,147150
5263,15799924,Sanchez,668,Male,43,1,1,0,141680,0,147167
5264,15618816,Yu,670,Female,40,2,1,0,69850,0,147171
5265,15670646,Moore,499,Female,42,0,1,1,14869,1,147188
5266,15685226,Morrison,712,Female,29,7,1,1,84932,0,147199
5267,15729018,Alexander,666,Female,33,2,1,1,56410,0,147230
5268,15727696,Zubareva,592,Male,42,1,2,1,63023,0,147249
5269,15713594,French,543,Female,32,7,1,1,112772,0,147257
5270,15645371,Cameron,613,Female,51,7,1,1,53631,1,147262
5271,15585284,Thomson,604,Female,35,7,1,1,57807,0,147286
5272,15810454,Reed,709,Male,32,4,1,0,40862,0,147308
5273,15650424,Bryant,641,Female,48,3,1,1,157459,1,147341
5274,15812750,Ozioma,591,Male,24,6,1,1,25311,0,147360
5275,15722350,Udinesi,627,Female,37,7,1,1,133032,0,147362
5276,15692106,Rose,606,Female,25,3,3,1,45482,1,147387
5277,15756875,Freeman,782,Male,34,6,1,0,42144,0,147422
5278,15699492,Lorenzo,665,Female,27,2,1,0,187508,0,147436
5279,15771139,Douglas,578,Male,34,8,2,1,66681,0,147487
5280,15640491,Raff,464,Female,33,10,2,1,100448,0,147494
5281,15733904,McDonald,529,Male,32,9,1,1,33656,0,147494
5282,15686137,Barry,456,Male,32,9,1,1,135399,0,147506
5283,15778936,Ingamells,701,Male,33,9,1,1,190612,0,147510
5284,15741633,Fuller,566,Male,32,10,1,1,159891,0,147511
5285,15618410,Murray,718,Male,26,7,1,0,51100,0,147527
5286,15674727,Lazarev,777,Female,42,5,1,1,38819,0,147532
5287,15782758,Ozerova,632,Male,40,5,1,1,199675,0,147651
5288,15697127,Monaldo,543,Female,31,2,1,1,16659,0,147674
5289,15793135,Wang,713,Female,24,7,1,1,121593,0,147687
5290,15730287,Ugonna,679,Male,41,8,3,1,172749,1,147727
5291,15585533,Calabrese,679,Male,36,6,1,0,172501,0,147734
5292,15791925,Palermo,751,Male,29,10,1,0,94951,0,147738
5293,15651823,Nkemjika,590,Female,60,6,1,1,88206,1,147752
5294,15608916,Ndubueze,573,Male,40,7,1,1,110454,0,147755
5295,15666270,Omeokachie,676,Female,40,2,1,1,95181,1,147803
5296,15631756,Tuan,482,Female,35,5,2,0,109030,0,147813
5297,15588350,McIntyre,744,Female,43,10,1,0,24234,0,147832
5298,15720941,Tien,710,Male,34,8,2,0,1562,0,147833
5299,15711843,Pisani,613,Male,40,1,3,0,107961,1,147857
5300,15781234,Y?an,609,Female,35,2,1,1,140000,0,147900
5301,15742879,Boni,668,Male,38,1,1,1,69370,0,147904
5302,15706268,Smith,697,Male,51,1,1,1,53581,0,147910
5303,15680141,Yuan,759,Female,35,7,1,1,106786,0,147936
5304,15657342,Dawson,850,Male,28,4,1,1,60709,1,147972
5305,15621195,Ch'eng,619,Male,41,3,2,1,170519,0,147974
5306,15658486,Gidney,579,Female,59,3,1,1,74878,0,148021
5307,15732704,Piazza,582,Male,25,9,2,1,52341,0,148043
5308,15739068,Nwoye,638,Male,25,4,2,1,114722,0,148045
5309,15713845,Merrett,688,Male,38,7,1,1,175480,1,148046
5310,15792818,Perry,499,Female,29,6,1,1,118624,0,148052
5311,15775756,Alexandrova,809,Male,33,8,1,0,199203,0,148056
5312,15629575,Wheare,717,Male,36,2,1,1,179129,1,148062
5313,15651713,King,684,Male,45,6,1,1,183575,0,148071
5314,15573628,Greene,751,Female,51,7,1,1,146411,1,148075
5315,15577695,Zito,678,Male,41,2,1,1,14083,0,148088
5316,15722548,Fisher,540,Male,48,0,1,0,116973,0,148116
5317,15748116,Zetticci,681,Female,29,2,1,1,52021,0,148144
5318,15707199,Cooper,643,Male,36,0,1,0,55836,0,148160
5319,15601627,Siciliano,587,Male,33,8,1,0,122925,0,148164
5320,15637354,Yobachukwu,623,Female,24,7,2,1,109470,0,148168
5321,15612771,Bell,452,Male,35,4,1,1,4176,0,148172
5322,15569394,Bailey,704,Male,24,2,2,1,182775,0,148197
5323,15771059,Welch,756,Female,34,2,1,0,194584,0,148201
5324,15638882,Cardell,710,Female,62,9,1,1,48571,1,148214
5325,15751748,Trevisani,666,Male,51,2,1,0,156954,1,148223
5326,15714939,Fallaci,484,Female,34,4,1,0,33738,0,148250
5327,15788556,Trouette,683,Female,42,4,1,1,44693,1,148284
5328,15698167,Kumm,677,Female,24,0,2,0,182914,0,148299
5329,15632503,Meng,563,Female,32,0,1,1,191604,1,148326
5330,15757310,Otitodilichukwu,655,Male,67,6,1,1,186995,0,148363
5331,15647292,Peng,697,Male,63,7,1,0,118862,1,148368
5332,15634262,Fantin,709,Male,34,4,2,1,21521,0,148375
5333,15686835,Crawford,738,Female,57,9,1,0,155047,1,148385
5334,15790846,Ts'ai,634,Male,38,2,1,1,56056,0,148431
5335,15682322,Aksenov,714,Male,37,9,2,0,151281,0,148467
5336,15617078,Ewing,658,Female,44,6,1,1,130529,0,148481
5337,15778320,Teng,848,Female,40,5,1,0,158854,0,148496
5338,15782688,Piccio,625,Male,56,0,1,1,46824,1,148507
5339,15800811,Wan,702,Male,40,3,1,0,146056,0,148557
5340,15701318,Poole,763,Male,67,9,1,0,87236,0,148565
5341,15663441,Golibe,700,Female,40,4,1,1,189827,1,148571
5342,15614520,Smith,682,Female,37,8,1,1,35179,0,148580
5343,15768201,Paterson,850,Female,39,2,1,1,176791,0,148587
5344,15759874,Chamberlain,532,Male,44,3,1,1,74839,1,148596
5345,15728838,Leach,578,Male,45,1,1,1,143397,1,148601
5346,15668575,Hao,626,Female,26,8,3,0,104502,1,148610
5347,15772559,Burrows,790,Female,47,10,1,0,16120,1,148636
5348,15702175,Herrin,755,Female,29,4,2,1,28805,0,148655
5349,15781777,Sutherland,604,Male,33,3,1,0,42438,0,148659
5350,15655360,Chikelu,782,Female,72,5,1,1,2606,1,148667
5351,15593501,Graham,493,Female,36,5,2,1,56093,0,148668
5352,15660301,Dellucci,491,Male,70,6,2,1,17818,0,148746
5353,15810732,Grant,730,Female,36,8,2,1,91831,0,148749
5354,15614687,Tien,677,Female,44,4,2,1,191058,0,148771
5355,15789753,Millar,480,Male,40,6,1,0,79330,0,148791
5356,15729515,McCarthy,782,Male,36,1,2,1,195681,0,148795
5357,15752300,Sagese,607,Male,47,4,1,1,79451,0,148826
5358,15605059,Mackie,576,Male,63,3,1,1,69414,1,148844
5359,15752507,K?,769,Male,60,9,1,1,192832,1,148846
5360,15809906,Mitchell,558,Male,26,1,2,1,24411,0,148853
5361,15693337,Perry,683,Male,41,0,1,1,163911,0,148863
5362,15572174,Mazzi,825,Male,29,3,2,0,71193,0,148874
5363,15601417,T'ang,681,Male,32,3,2,1,90967,0,148884
5364,15639552,Mellor,603,Female,40,8,1,0,105053,0,148897
5365,15771540,Fedorova,755,Male,38,9,1,1,80416,0,148912
5366,15607381,King,769,Female,31,7,2,1,53817,0,148914
5367,15758048,Miah,582,Male,50,2,1,1,116944,0,148942
5368,15588419,Johnston,651,Female,34,10,1,1,66389,1,148962
5369,15694821,Hardy,765,Male,43,4,1,0,173879,1,148963
5370,15688689,Esposito,678,Female,37,8,2,1,21472,0,149001
5371,15694039,Jen,650,Female,46,9,2,1,176903,0,149004
5372,15781598,Middleton,756,Male,41,6,1,0,50422,1,149050
5373,15794479,Becker,767,Male,77,8,1,1,190147,0,149084
5374,15662532,Holmes,757,Male,31,8,2,1,197077,0,149086
5375,15606310,Birk,823,Male,71,5,1,0,162683,0,149105
5376,15650068,Johnson,511,Male,58,0,1,1,162600,0,149117
5377,15768451,MacDonald,739,Male,40,5,3,1,60037,1,149131
5378,15702566,Lombardo,554,Male,26,8,1,1,177966,0,149134
5379,15667938,Hurst,628,Male,32,9,2,1,16402,0,149136
5380,15697597,Chiemenam,631,Male,26,1,1,0,123698,0,149145
5381,15728224,Kerr,710,Female,41,9,2,1,42131,1,149156
5382,15750056,Hyde,702,Female,29,6,1,1,9633,0,149218
5383,15623196,Morley,686,Male,38,6,1,1,97825,0,149239
5384,15796505,Boyle,811,Female,34,1,2,1,186340,0,149297
5385,15724145,William,616,Male,29,8,1,1,140746,0,149319
5386,15657163,Cockrum,623,Male,42,1,2,1,100834,0,149332
5387,15623210,Smith,484,Female,55,8,3,0,137520,1,149350
5388,15790599,Yin,756,Female,39,5,2,1,109098,0,149363
5389,15609510,Gregory,669,Male,45,7,1,0,173454,0,149365
5390,15575498,Gould,705,Female,39,5,2,1,96076,0,149380
5391,15627517,Taylor,497,Male,27,7,1,0,167522,0,149400
5392,15647890,Su,691,Male,37,9,1,1,146412,0,149405
5393,15682576,Onyenachiya,763,Male,67,1,2,0,106283,0,149437
5394,15582168,Muravyova,713,Female,61,4,2,1,123664,0,149525
5395,15654106,K?,604,Male,26,8,2,0,197912,0,149543
5396,15752375,Ojiofor,645,Male,33,8,1,0,149914,0,149565
5397,15660679,Chimaobim,653,Female,38,9,1,1,118383,0,149572
5398,15765732,Simmons,564,Female,24,6,1,1,153772,0,149592
5399,15735106,Bishop,647,Male,28,6,2,1,102325,0,149594
5400,15664521,David,659,Male,31,7,2,1,104534,0,149621
5401,15645316,Han,612,Female,58,1,1,1,115161,0,149642
5402,15781272,Coles,669,Male,50,4,3,1,124872,1,149714
5403,15654456,Napolitano,511,Male,48,6,1,0,88308,1,149726
5404,15683625,Hare,703,Male,37,1,1,1,20629,1,149762
5405,15595071,Ramos,696,Male,22,9,1,1,198033,0,149777
5406,15613017,McMillan,586,Male,32,1,1,1,31830,0,149815
5407,15626012,Obidimkpa,459,Male,26,4,1,0,50016,0,149880
5408,15572408,Chambers,714,Male,39,3,2,1,63846,0,149887
5409,15753955,Lori,639,Male,34,7,2,0,156649,0,149940
5410,15671165,Esomchi,592,Female,66,5,1,1,76268,0,149950
5411,15630419,Davis,634,Male,44,9,1,1,57122,0,149961
5412,15765283,Wenz,624,Female,40,3,2,1,104611,0,149962
5413,15631512,Schneider,597,Female,26,8,1,1,42331,0,149989
5414,15628274,Ferri,583,Male,35,8,2,1,42144,0,149996
5415,15600975,Chiemenam,556,Female,54,4,1,1,157016,1,150005
5416,15602312,Walkom,605,Male,33,5,1,0,71863,0,150093
5417,15742798,French,829,Female,22,7,1,1,152108,1,150126
5418,15575445,Ferguson,629,Male,41,10,1,0,6936,0,150149
5419,15607230,Michel,588,Male,33,9,2,1,65611,0,150186
5420,15618703,White,663,Female,53,6,1,0,151317,1,150200
5421,15699415,Lewis,618,Female,46,6,1,1,120668,1,150214
5422,15733597,Y?an,669,Female,41,0,2,0,107839,0,150219
5423,15809999,Gordon,709,Female,41,3,2,1,71673,0,150301
5424,15751131,Moss,836,Female,41,7,1,1,156036,0,150303
5425,15641004,Doyne,605,Female,48,10,1,0,133486,0,150316
5426,15576044,Macdonald,579,Male,28,6,1,1,145558,0,150329
5427,15689692,Walker,598,Male,19,3,1,1,173784,0,150348
5428,15699446,Hobbs,816,Female,25,2,2,1,35771,0,150355
5429,15669301,Romani,778,Female,29,6,1,1,62454,1,150359
5430,15810457,Miller,728,Female,33,9,2,1,170764,0,150412
5431,15711889,Mao,668,Male,42,3,1,1,108139,0,150461
5432,15615020,Nnaife,595,Female,41,9,2,0,81548,0,150463
5433,15769353,Jenkins,550,Female,40,8,1,0,166468,1,150490
5434,15710206,Larson,591,Female,39,4,1,1,14929,0,150501
5435,15748696,Page,733,Male,42,9,1,0,169964,0,150507
5436,15609286,Chadwick,702,Male,37,10,1,1,94728,0,150526
5437,15723604,Collins,639,Male,39,6,1,1,30414,0,150556
5438,15651144,Yao,632,Female,35,2,2,0,64723,0,150561
5439,15771442,Pennington,633,Male,40,4,1,0,34671,1,150578
5440,15595158,Hsu,654,Male,31,5,2,1,105218,0,150594
5441,15614365,Lombardi,696,Male,31,3,1,0,5567,0,150605
5442,15759741,Knepper,591,Female,34,4,1,1,72275,0,150635
5443,15647546,Carvosso,688,Female,40,8,2,0,196226,0,150680
5444,15609299,Chamberlain,595,Male,29,6,1,1,87771,0,150686
5445,15638424,Glauert,661,Female,35,5,2,0,113657,0,150726
5446,15655574,Okeke,698,Female,40,8,1,1,114733,0,150777
5447,15752312,Howells,551,Male,49,1,2,1,135757,0,150778
5448,15686909,Lung,639,Male,27,3,1,0,85209,0,150796
5449,15712813,Nevzorova,520,Male,43,3,3,0,25333,1,150805
5450,15789611,Lin,568,Male,46,8,1,0,64517,1,150837
5451,15678129,Hill,643,Female,45,9,2,1,155516,0,150840
5452,15696674,Robinson,643,Female,45,2,1,0,2320,1,150843
5453,15698117,Jerger,701,Male,41,0,1,0,127623,0,150845
5454,15720509,Hs?,696,Male,34,9,1,0,8237,0,150857
5455,15712319,Chukwukere,714,Male,45,8,2,0,139889,0,150900
5456,15732102,Darling,656,Female,27,3,2,1,16999,0,150905
5457,15740476,Tsao,659,Female,32,3,2,0,174653,0,150924
5458,15755223,Tseng,692,Male,53,7,2,0,119817,0,150927
5459,15714832,Baker,652,Male,36,9,1,0,72350,0,150957
5460,15805676,Hsu,515,Male,29,4,2,1,9771,0,151013
5461,15587133,Thompson,518,Male,42,7,2,1,119377,0,151027
5462,15701042,Dalton,596,Female,27,2,1,1,170321,0,151028
5463,15696637,Sung,571,Female,23,10,1,0,17164,0,151097
5464,15598838,Greco,659,Female,37,1,1,1,140935,0,151106
5465,15720511,Byrne,547,Male,41,3,1,1,175296,1,151191
5466,15657540,Cremonesi,578,Male,50,5,2,1,169804,0,151215
5467,15794137,Nevzorova,751,Female,37,0,1,1,109309,0,151219
5468,15667896,De Luca,833,Male,37,8,2,1,136129,0,151226
5469,15737748,McWilliam,534,Female,33,3,1,0,199337,0,151234
5470,15772148,Ferrari,639,Female,37,5,1,0,49638,0,151242
5471,15607269,Costa,492,Female,49,2,2,1,167238,0,151249
5472,15803654,Wei,790,Female,31,2,1,1,172437,0,151290
5473,15603319,Graham,693,Male,29,2,1,0,197146,0,151353
5474,15793478,Li Fonti,593,Female,39,8,1,1,27275,1,151392
5475,15589754,Malloy,652,Male,45,2,1,0,115333,0,151421
5476,15614635,Kepley,582,Male,52,2,1,0,40894,0,151458
5477,15626141,Fedorov,750,Female,26,1,2,1,19922,0,151510
5478,15809124,T'ien,750,Male,38,5,1,1,46555,0,151532
5479,15770719,Duncan,697,Female,39,6,1,1,44946,0,151553
5480,15785899,Ch'en,789,Male,33,8,1,1,4389,0,151608
5481,15810898,Pan,803,Female,65,2,2,0,6930,0,151660
5482,15644103,Wells,659,Male,78,2,1,0,49979,0,151676
5483,15590344,Russell,708,Male,32,3,2,1,172811,0,151691
5484,15713440,Barese,519,Female,21,1,3,1,170139,1,151701
5485,15617320,Palermo,693,Female,46,3,1,1,180736,0,151709
5486,15610643,De Luca,435,Male,44,3,1,1,167462,0,151740
5487,15770309,McDonald,656,Male,18,10,1,0,127014,0,151763
5488,15765487,Kuo,753,Female,38,9,1,1,180830,0,151767
5489,15757541,Rickard,778,Female,33,9,2,0,180250,1,151773
5490,15571415,Okwudiliolisa,805,Male,56,6,1,1,46791,1,151802
5491,15810716,Kerr,750,Male,42,8,2,1,68695,0,151836
5492,15613749,Lees,569,Male,34,0,1,1,102300,1,151839
5493,15599272,Harrington,795,Female,36,1,1,1,135389,0,151845
5494,15714087,McGill,624,Female,45,5,1,1,68794,0,151855
5495,15794278,Romani,816,Male,67,6,1,1,72814,0,151859
5496,15790067,Sun,614,Male,39,3,1,0,56459,0,151915
5497,15809515,Lewis,797,Male,32,1,1,1,8877,0,151923
5498,15771409,McGregor,586,Male,58,7,1,1,162960,1,151934
5499,15702571,Wright,778,Female,35,1,3,1,131238,1,151958
5500,15680666,Berry,579,Female,39,2,2,1,158949,0,151963
5501,15672754,Burbidge,498,Male,42,3,1,1,53445,1,152040
5502,15798749,Davidson,845,Female,43,3,2,1,97910,0,152064
5503,15675794,Hsing,645,Male,47,9,1,1,121840,1,152077
5504,15606397,Cameron,577,Female,44,1,1,0,44720,1,152086
5505,15772996,Rooke,594,Male,40,0,2,1,83509,0,152092
5506,15602845,Udinesi,466,Male,41,2,2,1,181880,0,152102
5507,15694253,Palerma,686,Female,41,7,2,0,132374,0,152106
5508,15586752,Parkes,628,Male,33,8,1,1,32174,0,152144
5509,15575399,Somadina,480,Female,42,1,2,1,101779,0,152160
5510,15692744,Davison,512,Male,36,4,2,0,38629,1,152169
5511,15737265,Nwokeocha,728,Male,39,6,1,0,161204,0,152183
5512,15730272,Evseev,619,Male,58,5,1,1,86022,0,152199
5513,15590993,Findlay,579,Male,37,5,2,0,120219,0,152213
5514,15758362,Williamson,731,Female,41,9,1,1,88784,0,152244
5515,15697310,O'Callaghan,559,Female,28,3,1,0,64242,0,152265
5516,15583303,Monaldo,593,Female,29,2,1,1,34004,0,152265
5517,15626507,Chukwubuikem,558,Male,27,1,1,1,183271,0,152283
5518,15602735,Kuo,692,Male,45,6,4,0,108041,1,152297
5519,15652218,Morrison,750,Male,33,2,1,1,71333,0,152303
5520,15815645,Akhtar,481,Male,37,8,2,1,175082,0,152304
5521,15768006,Wu,729,Male,34,3,1,1,12129,0,152304
5522,15737705,Avdeyeva,775,Female,27,4,1,1,104112,0,152309
5523,15801915,Rendall,529,Female,31,6,1,1,13054,0,152311
5524,15742613,Warner,773,Female,42,8,2,1,171733,0,152325
5525,15773469,Clark,687,Female,27,9,2,0,126495,0,152329
5526,15792228,Onwumelu,748,Male,60,0,1,1,126743,1,152336
5527,15628813,King,693,Female,43,4,1,1,9242,0,152342
5528,15595037,Palermo,772,Male,47,9,1,0,17672,0,152347
5529,15739972,Hughes,650,Female,45,9,3,1,150835,1,152367
5530,15667871,Kerr,572,Male,35,4,1,1,128124,0,152390
5531,15685500,Glazkov,772,Male,26,7,2,1,79414,0,152401
5532,15701741,Williams,711,Female,39,3,1,1,90306,0,152463
5533,15787825,Okwudiliolisa,585,Male,37,6,1,1,99907,0,152497
5534,15645200,Chiang,581,Female,54,2,1,1,187598,1,152509
5535,15756241,Yirawala,767,Female,44,2,1,1,136915,0,152509
5536,15782736,Jose,573,Female,47,4,1,0,164038,1,152522
5537,15577831,Byrne,560,Male,41,4,1,0,10780,0,152532
5538,15788775,Milne,473,Male,40,8,2,1,73074,0,152576
5539,15734008,Bartlett,727,Male,59,5,1,1,71830,1,152581
5540,15799652,Daigle,763,Female,38,0,2,0,31893,0,152582
5541,15627360,Fuller,432,Male,42,9,1,1,110265,1,152603
5542,15699839,Hall,637,Male,36,2,1,1,71693,0,152607
5543,15663808,Ifesinachi,666,Female,59,8,2,1,188782,0,152615
5544,15570299,Martin,584,Female,31,6,1,1,99299,0,152622
